,bouy_name,sar_image_name,bouy_lon,bouy_lat,pol,mean_sigma0,std_sigma0,mean_sigma0_dB,std_sigma0_dB,insitu_wave,model_wave
112,bouydata/202002/GL_TS_MO_46232_202002.nc,S1A_IW_GRDH_1SDV_20200217T014957_20200217T015026_031286_039955_C301.SAFE,-117.425,32.517,VV,0.002787261516730184,0.0025800859210039456,,,0.9000000427477062,nan
113,bouydata/202002/GL_TS_MO_46232_202002.nc,S1A_IW_GRDH_1SDV_20200217T014957_20200217T015026_031286_039955_C301.SAFE,-117.425,32.517,VH,2.392061927862625e-05,0.0012278125290632145,,,0.9000000427477062,nan
114,bouydata/202002/GL_TS_MO_46232_202002.nc,S1B_IW_GRDH_1SDV_20200223T135208_20200223T135233_020397_026A48_9DC2.SAFE,-117.425,32.517,VV,0.04414884936488651,0.024195162522661268,-14.210472135785238,2.5049370771964594,1.6700000793207437,nan
115,bouydata/202002/GL_TS_MO_46232_202002.nc,S1B_IW_GRDH_1SDV_20200223T135208_20200223T135233_020397_026A48_9DC2.SAFE,-117.425,32.517,VH,0.0002532955453715147,0.0013300409680521551,,,1.6700000793207437,nan
116,bouydata/202002/GL_TS_MO_46232_202002.nc,S1B_IW_GRDH_1SDV_20200211T135208_20200211T135233_020222_0264A9_DF0D.SAFE,-117.425,32.517,VV,0.023234160395564467,0.012803470978741013,,,1.1400000541470945,nan
117,bouydata/202002/GL_TS_MO_46232_202002.nc,S1B_IW_GRDH_1SDV_20200211T135208_20200211T135233_020222_0264A9_DF0D.SAFE,-117.425,32.517,VH,0.00017381057520618508,0.0012431169368232514,,,1.1400000541470945,nan
118,bouydata/202002/GL_TS_MO_46232_202002.nc,S1A_IW_GRDH_1SDV_20200217T135256_20200217T135321_031293_03999D_E543.SAFE,-117.425,32.517,VV,0.0010643893371651625,0.002819243973777398,,,0.8700000413227826,nan
119,bouydata/202002/GL_TS_MO_46232_202002.nc,S1A_IW_GRDH_1SDV_20200217T135256_20200217T135321_031293_03999D_E543.SAFE,-117.425,32.517,VH,0.0002765688594116683,0.0016724701948266313,,,0.8700000413227826,nan
120,bouydata/202002/GL_TS_MO_46232_202002.nc,S1A_IW_GRDH_1SDV_20200205T014957_20200205T015026_031111_039347_9132.SAFE,-117.425,32.517,VV,0.01264295618233208,0.007861425010775204,,,1.6300000774208456,nan
121,bouydata/202002/GL_TS_MO_46232_202002.nc,S1A_IW_GRDH_1SDV_20200205T014957_20200205T015026_031111_039347_9132.SAFE,-117.425,32.517,VH,0.00019396380092463395,0.0012522109111187945,,,1.6300000774208456,nan
122,bouydata/202002/GL_TS_MO_46232_202002.nc,S1B_IW_GRDH_1SDV_20200211T014911_20200211T014936_020215_026466_6895.SAFE,-117.425,32.517,VV,0.009921005031150775,0.006393951983993987,,,1.2000000569969416,nan
123,bouydata/202002/GL_TS_MO_46232_202002.nc,S1B_IW_GRDH_1SDV_20200211T014911_20200211T014936_020215_026466_6895.SAFE,-117.425,32.517,VH,-1.779711831195808e-05,0.0009865413089714752,,,1.2000000569969416,nan
124,bouydata/202002/GL_TS_MO_41004_202002.nc,S1A_IW_GRDH_1SDV_20200222T232143_20200222T232208_031372_039C56_2275.SAFE,-79.099,32.501,VV,0.007486515957853672,0.0046589278173106,,,1.6900000802706927,nan
125,bouydata/202002/GL_TS_MO_41004_202002.nc,S1A_IW_GRDH_1SDV_20200222T232143_20200222T232208_031372_039C56_2275.SAFE,-79.099,32.501,VH,0.00021738007069493697,0.000569121736925577,,,1.6900000802706927,nan
126,bouydata/202002/GL_TS_MO_41004_202002.nc,S1A_IW_GRDH_1SDV_20200217T231329_20200217T231354_031299_0399CE_5D3E.SAFE,-79.099,32.501,VV,0.0531829061566034,0.029045762650909968,-13.379831304515685,2.452852124210119,1.4300000679213554,nan
127,bouydata/202002/GL_TS_MO_41004_202002.nc,S1A_IW_GRDH_1SDV_20200217T231329_20200217T231354_031299_0399CE_5D3E.SAFE,-79.099,32.501,VH,0.0004387936718906367,0.0018153410761075819,,,1.4300000679213554,nan
128,bouydata/202002/GL_TS_MO_41004_202002.nc,S1A_IW_GRDH_1SDV_20200229T231328_20200229T231353_031474_039FCF_0002.SAFE,-79.099,32.501,VV,0.07203060780812225,0.03930979786862099,-12.069410377258862,2.4567352113333647,1.580000075045973,nan
129,bouydata/202002/GL_TS_MO_41004_202002.nc,S1A_IW_GRDH_1SDV_20200229T231328_20200229T231353_031474_039FCF_0002.SAFE,-79.099,32.501,VH,0.0013213676977626584,0.0022172983035571047,,,1.580000075045973,nan
130,bouydata/202002/GL_TS_MO_41004_202002.nc,S1A_IW_GRDH_1SDV_20200210T232143_20200210T232208_031197_039650_9303.SAFE,-79.099,32.501,VV,0.004386736510642221,0.0026536624394922466,,,1.13000005367212,nan
131,bouydata/202002/GL_TS_MO_41004_202002.nc,S1A_IW_GRDH_1SDV_20200210T232143_20200210T232208_031197_039650_9303.SAFE,-79.099,32.501,VH,0.00013734583934675034,0.0005284217468006745,,,1.13000005367212,nan
132,bouydata/202002/GL_TS_MO_46248_202002.nc,S1A_IW_GRDH_1SDV_20200225T142207_20200225T142236_031410_039D9E_24E2.SAFE,-124.644,46.133,VV,0.009320429961612264,0.005711184766792935,,,1.7800000845454633,nan
133,bouydata/202002/GL_TS_MO_46248_202002.nc,S1A_IW_GRDH_1SDV_20200225T142207_20200225T142236_031410_039D9E_24E2.SAFE,-124.644,46.133,VH,0.00031193600878570883,0.0008242915882703366,,,1.7800000845454633,nan
134,bouydata/202002/GL_TS_MO_46248_202002.nc,S1A_IW_GRDH_1SDV_20200213T142207_20200213T142236_031235_039792_0276.SAFE,-124.644,46.133,VV,0.004094048950573104,0.0029449159787733187,,,1.9600000930950046,nan
135,bouydata/202002/GL_TS_MO_46248_202002.nc,S1A_IW_GRDH_1SDV_20200213T142207_20200213T142236_031235_039792_0276.SAFE,-124.644,46.133,VH,0.00024715638855690177,0.0008297627999651006,,,1.9600000930950046,nan
136,bouydata/202002/GL_TS_MO_46248_202002.nc,S1B_IW_GRDH_1SDV_20200207T142106_20200207T142133_020164_0262B8_A3A3.SAFE,-124.644,46.133,VV,0.02282981143217903,0.015123770908971424,,,3.1900001515168697,nan
137,bouydata/202002/GL_TS_MO_46248_202002.nc,S1B_IW_GRDH_1SDV_20200207T142106_20200207T142133_020164_0262B8_A3A3.SAFE,-124.644,46.133,VH,0.00037276472123917937,0.0008129540552173122,,,3.1900001515168697,nan
138,bouydata/202002/GL_TS_MO_46248_202002.nc,S1B_IW_GRDH_1SDV_20200219T142106_20200219T142133_020339_026857_B636.SAFE,-124.644,46.133,VV,0.024682189010972654,0.01302988908733112,-16.689329374491734,2.408352458096375,1.3200000626966357,nan
139,bouydata/202002/GL_TS_MO_46248_202002.nc,S1B_IW_GRDH_1SDV_20200219T142106_20200219T142133_020339_026857_B636.SAFE,-124.644,46.133,VH,0.00040852064360656935,0.0007972239938038257,,,1.3200000626966357,nan
140,bouydata/202002/GL_TS_MO_46248_202002.nc,S1B_IW_GRDH_1SDV_20200212T142931_20200212T142956_020237_026526_AAA4.SAFE,-124.644,46.133,VV,0.015030618966936972,0.010786056941289184,,,2.8800001367926598,nan
141,bouydata/202002/GL_TS_MO_46248_202002.nc,S1B_IW_GRDH_1SDV_20200212T142931_20200212T142956_020237_026526_AAA4.SAFE,-124.644,46.133,VH,9.982232857106494e-05,0.0014526184707880062,,,2.8800001367926598,nan
142,bouydata/202002/GL_TS_MO_46248_202002.nc,S1B_IW_GRDH_1SDV_20200224T142931_20200224T142956_020412_026AC8_8458.SAFE,-124.644,46.133,VV,0.028057158644687746,0.023937248898062893,,,4.640000220388174,nan
143,bouydata/202002/GL_TS_MO_46248_202002.nc,S1B_IW_GRDH_1SDV_20200224T142931_20200224T142956_020412_026AC8_8458.SAFE,-124.644,46.133,VH,0.0001808701005970445,0.001502612452659397,,,4.640000220388174,nan
144,bouydata/202002/GL_TS_MO_46248_202002.nc,S1A_IW_GRDH_1SDV_20200201T142208_20200201T142237_031060_03917F_CD2B.SAFE,-124.644,46.133,VV,0.04470759906605757,0.02513819926551368,-14.171930429367036,2.511057018187195,4.650000220863149,nan
145,bouydata/202002/GL_TS_MO_46248_202002.nc,S1A_IW_GRDH_1SDV_20200201T142208_20200201T142237_031060_03917F_CD2B.SAFE,-124.644,46.133,VH,0.001165235179386272,0.0012642672813133907,,,4.650000220863149,nan
146,bouydata/202002/GL_TS_MO_46213_202002.nc,S1A_IW_GRDH_1SDV_20200213T142326_20200213T142351_031235_039792_617D.SAFE,-124.732,40.295,VV,0.01423620065345171,0.008314012494217963,,,2.070000098319724,nan
147,bouydata/202002/GL_TS_MO_46213_202002.nc,S1A_IW_GRDH_1SDV_20200213T142326_20200213T142351_031235_039792_617D.SAFE,-124.732,40.295,VH,0.00027294384123435685,0.0010854023524001224,,,2.070000098319724,nan
148,bouydata/202002/GL_TS_MO_46213_202002.nc,S1B_IW_GRDH_1SDV_20200226T021557_20200226T021622_020434_026B77_8B07.SAFE,-124.732,40.295,VV,0.01577112539636074,0.008780670281728192,,,1.6800000797957182,nan
149,bouydata/202002/GL_TS_MO_46213_202002.nc,S1B_IW_GRDH_1SDV_20200226T021557_20200226T021622_020434_026B77_8B07.SAFE,-124.732,40.295,VH,0.0005461623339835289,0.0009678224731884144,,,1.6800000797957182,nan
150,bouydata/202002/GL_TS_MO_46213_202002.nc,S1B_IW_GRDH_1SDV_20200202T021557_20200202T021622_020084_026033_FFB5.SAFE,-124.732,40.295,VV,0.007528134559667041,0.005428545112335532,,,3.3800001605413854,nan
151,bouydata/202002/GL_TS_MO_46213_202002.nc,S1B_IW_GRDH_1SDV_20200202T021557_20200202T021622_020084_026033_FFB5.SAFE,-124.732,40.295,VH,0.00015504525201346978,0.0008132189719178458,,,3.3800001605413854,nan
152,bouydata/202002/GL_TS_MO_46213_202002.nc,S1A_IW_GRDH_1SDV_20200225T142326_20200225T142351_031410_039D9E_5EEE.SAFE,-124.732,40.295,VV,0.011103147970201203,0.0067997254998884045,,,2.180000103544444,nan
153,bouydata/202002/GL_TS_MO_46213_202002.nc,S1A_IW_GRDH_1SDV_20200225T142326_20200225T142351_031410_039D9E_5EEE.SAFE,-124.732,40.295,VH,0.00021135017194478934,0.0010058617695652258,,,2.180000103544444,nan
154,bouydata/202002/GL_TS_MO_46213_202002.nc,S1B_IW_GRDH_1SDV_20200214T021557_20200214T021622_020259_0265D6_1B8A.SAFE,-124.732,40.295,VV,0.009393679128369694,0.005448933936313093,,,1.6500000783707947,nan
155,bouydata/202002/GL_TS_MO_46213_202002.nc,S1B_IW_GRDH_1SDV_20200214T021557_20200214T021622_020259_0265D6_1B8A.SAFE,-124.732,40.295,VH,0.00023701419025190127,0.0008513490014428088,,,1.6500000783707947,nan
156,bouydata/202002/GL_TS_MO_46213_202002.nc,S1A_IW_GRDH_1SDV_20200201T142327_20200201T142352_031060_03917F_A0FA.SAFE,-124.732,40.295,VV,0.0019307708249932949,0.002530392056764032,,,2.590000123018399,nan
157,bouydata/202002/GL_TS_MO_46213_202002.nc,S1A_IW_GRDH_1SDV_20200201T142327_20200201T142352_031060_03917F_A0FA.SAFE,-124.732,40.295,VH,-3.7574497459556024e-06,0.000903420427508847,,,2.590000123018399,nan
158,bouydata/202002/GL_TS_MO_41119_202002.nc,S1A_IW_GRDH_1SDV_20200229T231353_20200229T231418_031474_039FCF_6F7E.SAFE,-78.483,33.842,VV,0.015396058963910157,0.008236273402989764,,,0.6300000299233943,nan
159,bouydata/202002/GL_TS_MO_41119_202002.nc,S1A_IW_GRDH_1SDV_20200229T231353_20200229T231418_031474_039FCF_6F7E.SAFE,-78.483,33.842,VH,0.00026538055645815604,0.0011763469712107737,,,0.6300000299233943,nan
160,bouydata/202002/GL_TS_MO_41119_202002.nc,S1A_IW_GRDH_1SDV_20200217T231354_20200217T231419_031299_0399CE_3E98.SAFE,-78.483,33.842,VV,0.018104078591510364,0.009525185369085063,,,0.6200000294484198,nan
161,bouydata/202002/GL_TS_MO_41119_202002.nc,S1A_IW_GRDH_1SDV_20200217T231354_20200217T231419_031299_0399CE_3E98.SAFE,-78.483,33.842,VH,0.00011663586298617242,0.0011367614423390968,,,0.6200000294484198,nan
